system:index,has_data,has_time,mean_LST,timestamp,.geo
2008_11_13,38.051264194349265,1.2265344E12,38.051264194349265,1.2265344E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_14,37.99860253329497,1.2266208E12,37.99860253329497,1.2266208E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_15,37.23064868894455,1.2267072E12,37.23064868894455,1.2267072E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_16,42.351209959653104,1.2267936E12,42.351209959653104,1.2267936E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_18,39.27068518623507,1.2269664E12,39.27068518623507,1.2269664E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_19,37.633257881937716,1.2270528E12,37.633257881937716,1.2270528E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_20,42.61899976940837,1.2271392E12,42.61899976940837,1.2271392E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_21,40.430900128562726,1.2272256E12,40.430900128562726,1.2272256E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_22,39.52547396052147,1.227312E12,39.52547396052147,1.227312E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_23,40.714549008180114,1.2273984E12,40.714549008180114,1.2273984E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_24,36.04356314577498,1.2274848E12,36.04356314577498,1.2274848E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_25,42.19818897438015,1.2275712E12,42.19818897438015,1.2275712E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_27,40.113335085430585,1.227744E12,40.113335085430585,1.227744E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_28,40.626742719780665,1.2278304E12,40.626742719780665,1.2278304E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_29,38.13129850865652,1.2279168E12,38.13129850865652,1.2279168E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_30,38.27414346499838,1.2280032E12,38.27414346499838,1.2280032E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_01,35.4124941330294,1.2280896E12,35.4124941330294,1.2280896E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_02,40.81008158674621,1.228176E12,40.81008158674621,1.228176E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_04,42.4330551390104,1.2283488E12,42.4330551390104,1.2283488E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_05,38.70565247707481,1.2284352E12,38.70565247707481,1.2284352E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_06,42.146621106397475,1.2285216E12,42.146621106397475,1.2285216E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_08,39.62273547983582,1.2286944E12,39.62273547983582,1.2286944E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_09,36.98663768115946,1.2287808E12,36.98663768115946,1.2287808E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_13,40.59948785419326,1.2291264E12,40.59948785419326,1.2291264E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_14,37.821915587426986,1.2292128E12,37.821915587426986,1.2292128E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_15,40.39772886217256,1.2292992E12,40.39772886217256,1.2292992E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_16,40.449151017977975,1.2293856E12,40.449151017977975,1.2293856E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_17,35.84027405294025,1.229472E12,35.84027405294025,1.229472E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_18,42.19037240533381,1.2295584E12,42.19037240533381,1.2295584E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_19,34.442709372538744,1.2296448E12,34.442709372538744,1.2296448E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_24,36.36115600363856,1.2300768E12,36.36115600363856,1.2300768E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_25,38.03008036115101,1.2301632E12,38.03008036115101,1.2301632E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_27,39.24414489520092,1.230336E12,39.24414489520092,1.230336E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_29,39.57110239413279,1.2305088E12,39.57110239413279,1.2305088E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_31,37.19329681565077,1.2306816E12,37.19329681565077,1.2306816E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_01_01,38.46129425068778,1.230768E12,38.46129425068778,1.230768E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_01_03,40.88003004008508,1.2309408E12,40.88003004008508,1.2309408E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_01_11,35.98329452234368,1.231632E12,35.98329452234368,1.231632E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_01_12,43.80498283591763,1.2317184E12,43.80498283591763,1.2317184E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_01_14,42.2589977051043,1.2318912E12,42.2589977051043,1.2318912E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_01_15,38.969222059897746,1.2319776E12,38.969222059897746,1.2319776E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_01_18,34.353277840495025,1.2322368E12,34.353277840495025,1.2322368E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_01_21,36.74263157894739,1.232496E12,36.74263157894739,1.232496E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_01_26,35.87220931004095,1.232928E12,35.87220931004095,1.232928E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_01_27,33.01656554329601,1.2330144E12,33.01656554329601,1.2330144E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_01_28,38.23482441870388,1.2331008E12,38.23482441870388,1.2331008E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_02_04,31.50000000000003,1.2337056E12,31.50000000000003,1.2337056E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_02_06,33.23317618668529,1.2338784E12,33.23317618668529,1.2338784E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_02_07,28.89404336734697,1.2339648E12,28.89404336734697,1.2339648E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_02_08,36.356472525273766,1.2340512E12,36.356472525273766,1.2340512E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_02_09,32.18096828173733,1.2341376E12,32.18096828173733,1.2341376E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_02_10,35.23575356771063,1.234224E12,35.23575356771063,1.234224E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_02_15,33.08470076169751,1.234656E12,33.08470076169751,1.234656E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_02_17,34.29057197842587,1.2348288E12,34.29057197842587,1.2348288E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_02_27,28.032580645161328,1.2356928E12,28.032580645161328,1.2356928E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_04,27.02369826130239,1.2361248E12,27.02369826130239,1.2361248E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_05,29.128798069659382,1.2362112E12,29.128798069659382,1.2362112E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_06,26.436557029838685,1.2362976E12,26.436557029838685,1.2362976E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_07,28.668002692696092,1.236384E12,28.668002692696092,1.236384E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_08,29.17290146936039,1.2364704E12,29.17290146936039,1.2364704E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_10,30.7821521613833,1.2366432E12,30.7821521613833,1.2366432E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_11,28.314438687392087,1.2367296E12,28.314438687392087,1.2367296E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_12,33.16610180145752,1.236816E12,33.16610180145752,1.236816E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_19,32.42454980707144,1.2374208E12,32.42454980707144,1.2374208E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_20,27.64428571428573,1.2375072E12,27.64428571428573,1.2375072E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_21,34.010265780521046,1.2375936E12,34.010265780521046,1.2375936E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_22,33.928682551095136,1.23768E12,33.928682551095136,1.23768E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_24,34.617157742255195,1.2378528E12,34.617157742255195,1.2378528E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_26,32.297729955064725,1.2380256E12,32.297729955064725,1.2380256E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_28,34.2027098427399,1.2381984E12,34.2027098427399,1.2381984E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_30,30.367613932711976,1.2383712E12,30.367613932711976,1.2383712E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_31,33.42094392767757,1.2384576E12,33.42094392767757,1.2384576E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_04_02,31.9222093023256,1.2386304E12,31.9222093023256,1.2386304E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_04_04,29.539046342108275,1.2388032E12,29.539046342108275,1.2388032E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_04_05,27.070828326430632,1.2388896E12,27.070828326430632,1.2388896E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_04_09,30.585108614965698,1.2392352E12,30.585108614965698,1.2392352E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_04_14,25.473624382207603,1.2396672E12,25.473624382207603,1.2396672E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_04_16,26.884802300325827,1.23984E12,26.884802300325827,1.23984E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_04_25,27.139997265564954,1.2406176E12,27.139997265564954,1.2406176E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_04_27,25.348806241623603,1.2407904E12,25.348806241623603,1.2407904E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_04_30,25.355000000000032,1.2410496E12,25.355000000000032,1.2410496E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_05_01,27.516934731934757,1.241136E12,27.516934731934757,1.241136E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_05_06,25.477954891801307,1.241568E12,25.477954891801307,1.241568E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_05_15,25.619451840250623,1.2423456E12,25.619451840250623,1.2423456E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_05_22,24.454000000000025,1.2429504E12,24.454000000000025,1.2429504E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_05_23,24.930000000000007,1.2430368E12,24.930000000000007,1.2430368E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_05_31,25.414725738130034,1.243728E12,25.414725738130034,1.243728E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_06_02,24.887082173039833,1.2439008E12,24.887082173039833,1.2439008E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_06_05,25.14920857566431,1.24416E12,25.14920857566431,1.24416E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_06_07,25.46620843030064,1.2443328E12,25.46620843030064,1.2443328E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_06_09,22.458240636352276,1.2445056E12,22.458240636352276,1.2445056E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_06_11,24.537950991455766,1.2446784E12,24.537950991455766,1.2446784E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_06_14,25.582758257731467,1.2449376E12,25.582758257731467,1.2449376E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_06_18,25.17000584012084,1.2452832E12,25.17000584012084,1.2452832E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_06_19,26.040498109464735,1.2453696E12,26.040498109464735,1.2453696E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_06_21,25.821810792770773,1.2455424E12,25.821810792770773,1.2455424E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_06_23,25.08259645464027,1.2457152E12,25.08259645464027,1.2457152E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_06_24,25.31372848107349,1.2458016E12,25.31372848107349,1.2458016E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_06_30,25.928985329767844,1.24632E12,25.928985329767844,1.24632E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_02,22.733902439024416,1.2464928E12,22.733902439024416,1.2464928E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_03,24.68234218157486,1.2465792E12,24.68234218157486,1.2465792E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_05,25.279508945480494,1.246752E12,25.279508945480494,1.246752E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_06,22.165043953433152,1.2468384E12,22.165043953433152,1.2468384E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_07,23.690000000000026,1.2469248E12,23.690000000000026,1.2469248E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_09,25.79686882530123,1.2470976E12,25.79686882530123,1.2470976E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_11,26.307557813738878,1.2472704E12,26.307557813738878,1.2472704E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_14,26.92308819973402,1.2475296E12,26.92308819973402,1.2475296E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_18,27.63091067891856,1.2478752E12,27.63091067891856,1.2478752E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_21,28.19093392760685,1.2481344E12,28.19093392760685,1.2481344E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_25,27.911391769667368,1.24848E12,27.911391769667368,1.24848E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_26,25.330696152681053,1.2485664E12,25.330696152681053,1.2485664E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_27,27.11145789596458,1.2486528E12,27.11145789596458,1.2486528E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_28,28.587615556404963,1.2487392E12,28.587615556404963,1.2487392E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_29,25.30000000000005,1.2488256E12,25.30000000000005,1.2488256E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_30,27.691247612369768,1.248912E12,27.691247612369768,1.248912E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_03,25.49315789473688,1.2492576E12,25.49315789473688,1.2492576E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_10,22.828875211199644,1.2498624E12,22.828875211199644,1.2498624E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_11,28.625230544227826,1.2499488E12,28.625230544227826,1.2499488E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_15,23.088394358840453,1.2502944E12,23.088394358840453,1.2502944E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_17,29.603066640836918,1.2504672E12,29.603066640836918,1.2504672E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_20,27.02000000000003,1.2507264E12,27.02000000000003,1.2507264E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_21,27.291473961270956,1.2508128E12,27.291473961270956,1.2508128E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_22,32.30287562271569,1.2508992E12,32.30287562271569,1.2508992E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_24,30.360731073175753,1.251072E12,30.360731073175753,1.251072E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_27,25.832593473311437,1.2513312E12,25.832593473311437,1.2513312E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_28,28.569917104739112,1.2514176E12,28.569917104739112,1.2514176E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_31,31.30228378563079,1.2516768E12,31.30228378563079,1.2516768E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_02,32.86712904475555,1.2518496E12,32.86712904475555,1.2518496E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_03,27.633150096823403,1.251936E12,27.633150096823403,1.251936E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_04,31.86361349687438,1.2520224E12,31.86361349687438,1.2520224E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_05,32.51624126199943,1.2521088E12,32.51624126199943,1.2521088E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_06,29.11585856911075,1.2521952E12,29.11585856911075,1.2521952E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_07,30.33917188978998,1.2522816E12,30.33917188978998,1.2522816E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_09,34.056773032185575,1.2524544E12,34.056773032185575,1.2524544E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_11,27.55531886024426,1.2526272E12,27.55531886024426,1.2526272E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_18,35.850255674886014,1.253232E12,35.850255674886014,1.253232E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_19,33.12709429086793,1.2533184E12,33.12709429086793,1.2533184E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_20,30.591098156712075,1.2534048E12,30.591098156712075,1.2534048E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_21,34.10625645577538,1.2534912E12,34.10625645577538,1.2534912E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_22,33.67135992191479,1.2535776E12,33.67135992191479,1.2535776E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_23,34.87205397107183,1.253664E12,34.87205397107183,1.253664E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_24,31.00174368321138,1.2537504E12,31.00174368321138,1.2537504E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_25,37.869799592466656,1.2538368E12,37.869799592466656,1.2538368E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_27,35.415846997041804,1.2540096E12,35.415846997041804,1.2540096E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_29,33.22879421894617,1.2541824E12,33.22879421894617,1.2541824E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_30,37.0666577483519,1.2542688E12,37.0666577483519,1.2542688E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_01,33.68572426297562,1.2543552E12,33.68572426297562,1.2543552E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_02,38.84970749612261,1.2544416E12,38.84970749612261,1.2544416E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_04,38.94422282730587,1.2546144E12,38.94422282730587,1.2546144E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_05,34.051000078176905,1.2547008E12,34.051000078176905,1.2547008E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_06,39.18132261661461,1.2547872E12,39.18132261661461,1.2547872E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_07,38.30486140812505,1.2548736E12,38.30486140812505,1.2548736E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_08,34.4961361930568,1.25496E12,34.4961361930568,1.25496E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_09,38.669536795155636,1.2550464E12,38.669536795155636,1.2550464E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_10,32.352513132666004,1.2551328E12,32.352513132666004,1.2551328E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_13,38.57275819499265,1.255392E12,38.57275819499265,1.255392E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_15,32.72705809025184,1.2555648E12,32.72705809025184,1.2555648E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_16,39.32604336385773,1.2556512E12,39.32604336385773,1.2556512E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_17,33.6640134627594,1.2557376E12,33.6640134627594,1.2557376E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_18,41.57390601036913,1.255824E12,41.57390601036913,1.255824E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_19,31.23575112830433,1.2559104E12,31.23575112830433,1.2559104E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_20,37.52716662127344,1.2559968E12,37.52716662127344,1.2559968E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_21,33.97992366483621,1.2560832E12,33.97992366483621,1.2560832E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_22,39.87674723684923,1.2561696E12,39.87674723684923,1.2561696E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_23,37.281472027342524,1.256256E12,37.281472027342524,1.256256E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_24,34.77597655296622,1.2563424E12,34.77597655296622,1.2563424E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_29,36.07646132670878,1.2567744E12,36.07646132670878,1.2567744E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_30,35.778636319126264,1.2568608E12,35.778636319126264,1.2568608E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_31,38.06475703300494,1.2569472E12,38.06475703300494,1.2569472E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_01,38.82163887458658,1.2570336E12,38.82163887458658,1.2570336E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_02,37.212694699867676,1.25712E12,37.212694699867676,1.25712E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_03,38.99949556397775,1.2572064E12,38.99949556397775,1.2572064E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_05,40.44453443119908,1.2573792E12,40.44453443119908,1.2573792E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_06,33.235417040358776,1.2574656E12,33.235417040358776,1.2574656E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_07,40.99161824769332,1.257552E12,40.99161824769332,1.257552E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_08,38.928771989121095,1.2576384E12,38.928771989121095,1.2576384E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_09,38.83516601016499,1.2577248E12,38.83516601016499,1.2577248E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_10,40.92385691316808,1.2578112E12,40.92385691316808,1.2578112E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_11,31.7773913905316,1.2578976E12,31.7773913905316,1.2578976E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_12,35.616666666666696,1.257984E12,35.616666666666696,1.257984E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_15,36.515612220723604,1.2582432E12,36.515612220723604,1.2582432E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_16,36.790815725716016,1.2583296E12,36.790815725716016,1.2583296E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_17,36.94798384317932,1.258416E12,36.94798384317932,1.258416E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_19,37.916103246747184,1.2585888E12,37.916103246747184,1.2585888E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_20,32.55420454545456,1.2586752E12,32.55420454545456,1.2586752E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_21,39.96365425962641,1.2587616E12,39.96365425962641,1.2587616E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_22,37.1402042834465,1.258848E12,37.1402042834465,1.258848E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_23,41.944739239411184,1.2589344E12,41.944739239411184,1.2589344E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_24,37.345849876057635,1.2590208E12,37.345849876057635,1.2590208E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_25,34.33531886928034,1.2591072E12,34.33531886928034,1.2591072E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_26,41.74296487110563,1.2591936E12,41.74296487110563,1.2591936E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_28,37.75471441523122,1.2593664E12,37.75471441523122,1.2593664E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_30,40.56270373064146,1.2595392E12,40.56270373064146,1.2595392E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_01,36.458177380986186,1.2596256E12,36.458177380986186,1.2596256E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_02,38.33472501597773,1.259712E12,38.33472501597773,1.259712E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_07,38.78829015041244,1.260144E12,38.78829015041244,1.260144E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_08,37.198465432638535,1.2602304E12,37.198465432638535,1.2602304E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_09,40.45702742144879,1.2603168E12,40.45702742144879,1.2603168E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_10,38.310361744536124,1.2604032E12,38.310361744536124,1.2604032E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_11,36.71716035918977,1.2604896E12,36.71716035918977,1.2604896E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_12,38.01857705137017,1.260576E12,38.01857705137017,1.260576E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_16,39.24668601583117,1.2609216E12,39.24668601583117,1.2609216E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_19,37.20440905226968,1.2611808E12,37.20440905226968,1.2611808E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_20,36.50975484090141,1.2612672E12,36.50975484090141,1.2612672E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_21,36.168022241687964,1.2613536E12,36.168022241687964,1.2613536E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_24,35.76456287630333,1.2616128E12,35.76456287630333,1.2616128E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_25,37.84125000000005,1.2616992E12,37.84125000000005,1.2616992E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_29,31.43545454545457,1.2620448E12,31.43545454545457,1.2620448E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_30,39.19748463391986,1.2621312E12,39.19748463391986,1.2621312E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_01,33.10750000000002,1.262304E12,33.10750000000002,1.262304E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_06,31.504918547799907,1.262736E12,31.504918547799907,1.262736E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_12,29.275761348400717,1.2632544E12,29.275761348400717,1.2632544E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
