system:index,LST_Celsius,data,.geo
2010_08_30,27.505471770152262,2010-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_08_31,29.332690086477758,2010-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_09_01,23.997786829599477,2010-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_09_02,28.64434771488191,2010-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_09_03,37.99157440517566,2010-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_09_05,39.24432708709778,2010-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_09_06,34.98942735118336,2010-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_09_07,38.059767124499345,2010-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_09_08,37.823882058604326,2010-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_09_09,31.52074302994933,2010-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_09_10,36.01855527526719,2010-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_09_11,29.28471327572666,2010-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_09_12,30.458051227720336,2010-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_09_15,34.13470754728906,2010-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_09_16,37.22662829633189,2010-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_09_17,31.029731011242685,2010-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_09_18,35.03670575302309,2010-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_09_19,39.70038778888318,2010-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_09_21,38.472717132185146,2010-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_09_22,24.688764186633087,2010-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_09_23,40.33459382620898,2010-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_09_24,32.967734256123336,2010-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_09_25,30.493379454926664,2010-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_09_26,31.01608981508659,2010-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_09_27,35.03832261406857,2010-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_09_28,41.46213555552753,2010-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_09_30,43.66462579446812,2010-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_10_01,40.20070342805883,2010-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_10_02,35.06722202476581,2010-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_10_03,42.889491540415264,2010-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_10_04,37.693300943885006,2010-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_10_05,42.682876511542716,2010-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_10_07,44.08775388231139,2010-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_10_08,37.69597465283487,2010-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_10_09,42.411912283140275,2010-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_10_10,42.1759400310838,2010-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_10_11,35.131809896571966,2010-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_10_12,37.030179080824155,2010-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_10_13,35.18703491237161,2010-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_10_14,42.34777308853822,2010-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_10_16,33.93449297971921,2010-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_10_18,39.93916313920732,2010-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_10_19,41.812184961018964,2010-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_10_20,37.83228613245518,2010-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_10_21,38.76694500438738,2010-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_10_25,30.822770893403508,2010-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_10_30,28.30434019467051,2010-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_01,36.305076888085864,2010-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
